#                  t (s)                 x (pxl)                 y (pxl)                       f                       n             x_err (pxl)             y_err (pxl)                   f_err
      -6.882300000000065     -2.5105836585454417       0.901652002803532                0.864761                     1.0     0.08222833979700199     0.07139804865136405                     0.0
     -6.7280000000000655     -2.9161926849559494      1.0085537975794865                0.941059                     1.0     0.08577421973864874     0.08853933868384767                     0.0
      -6.573700000000066      -2.318748386992427      1.1073787776243584                 0.93811                     1.0     0.08525129239904104      0.0662048570751764                     0.0
      -6.419400000000067                     nan                     nan                     nan                     nan                     nan                     nan                     nan
      -6.265100000000068      -3.248194443204053       1.189633349470824                0.964359                     1.0      0.0919024518583921     0.10504634621357542                     0.0
      -6.110800000000069     -2.5976001173170142     0.37948262663641025      1.1038934999999999                     2.0     0.22466685851483303     0.19519456355176124     0.07052241850420636
      -5.956500000000069     -2.8142817909678586      0.5180419322229313                1.080752                     3.0      0.4799471849016947       0.368452196670982     0.10467516622937757
       -5.80220000000007     -2.6615391416665837     0.20690039175789587                1.050039                     1.0     0.07926654051632202     0.07165513509782889                     0.0
      -5.647900000000071     -2.9611685153120444      0.6949656686411767                1.167385                     4.0     0.18826657392812607     0.24263374587040384     0.11360978475000003
      -5.493600000000072     -2.6628610771937002      0.5491595498696533      0.9112135000000001                     2.0      0.2025031693646582     0.16922236359879403      0.2447708030172866
     -5.3393000000000725     -2.4929109226042225      0.7430602879482324                1.035355                     5.0     0.19540216207312353     0.13533231311831356    0.018455687132617127
      -5.185000000000073     -2.5531231305733035      0.7419120268495116                0.913013                     4.0     0.19394160277637995     0.30565520437901716     0.03340890839999999
      -5.030700000000074     -2.6893847561614557      0.7016688890485232                1.069486                     2.0      0.1295562894089026      0.1647894536510104     0.08469462603583834
      -4.876400000000075       -2.64646292342358      0.2302871976362333                1.233495                     5.0     0.21170122463986404      0.2776297463798987     0.11824237503532015
      -4.722100000000076      -2.661631051175016     0.44900698388067173                1.094736                     6.0     0.15142090209570644       0.131389449588249      0.0875106876979375
