 ,Cell Name,Number of Surfels,Center X,Center Y,Center Z,Frame,Channel,Mesh ?,Euler characteristic,Free edges,Surface,Volume,Real Surface,Real Volume
1,cell_21,1221,490.618255615,30.632726669,11.446720123,1,1,YES,2,0,4590.708984375,26506.869140625,117.522147031,108.572135726
2,cell_22,899,492.213287354,231.811050415,11.409109751,1,1,YES,2,0,3369.546142578,17242.091796875,86.260379071,70.623607822
3,cell_23,1527,143.712478638,331.068084717,13.447413127,1,1,YES,2,0,5712.939941406,35382.062500000,146.251258805,144.924927634
4,cell_24,751,294.595062256,483.128631592,11.599782944,1,1,YES,2,0,2814.633789062,13353.377929688,72.054623180,54.695435862
