 ,Cell Name,Number of Surfels,Center X,Center Y,Center Z,Frame,Channel,Mesh ?,Euler characteristic,Free edges,Surface,Volume,Real Surface,Real Volume
1,cell_25,841,151.790069580,80.994827271,8.919195811,1,1,YES,2,0,3116.619384766,14917.462890625,79.785454234,61.101927846
2,cell_26,777,70.248085022,141.300277710,8.540854136,1,1,YES,2,0,2870.697021484,13629.565429688,73.489841893,55.826699859
3,cell_27,374,285.937530518,286.609832764,8.180427551,1,1,YES,2,0,1388.601318359,4402.948730469,35.548192852,18.034477954
4,cell_28,940,276.288238525,397.324798584,9.411277135,1,1,YES,2,0,3495.604492188,18103.552734375,89.487472739,74.152151813
5,cell_29,1052,177.233871460,431.997344971,8.712689718,1,1,YES,2,0,3927.124023438,21645.109375000,100.534372460,88.658367776
6,cell_30,482,452.117523193,320.374969482,7.436902364,1,1,YES,2,0,1783.860717773,6456.620605469,45.666833221,26.446317933
7,cell_31,659,449.845397949,220.817886353,8.574966431,1,1,YES,2,0,2451.547851562,10156.038085938,62.759623415,41.599131895
