 ,Cell Name,Number of Surfels,Center X,Center Y,Center Z,Frame,Channel,Mesh ?,Euler characteristic,Free edges,Surface,Volume,Real Surface,Real Volume
1,cell_0,1314,195.271621704,173.105178833,15.618784587,1,1,YES,2,0,4931.749023438,30508.421875000,126.252771811,124.962495685
2,cell_1,774,144.949615479,83.450218201,11.675258636,1,1,YES,2,0,2913.276123047,13615.576171875,74.579866866,55.769399859
3,cell_2,1342,340.857940674,415.719909668,14.900131226,1,1,YES,2,0,4983.170410156,30542.871093750,127.569159277,125.103599684
4,cell_3,1357,277.872253418,179.722335815,10.682599386,1,1,YES,2,0,5073.866699219,30629.652343750,129.890984219,125.459055683
5,cell_4,1216,143.126235962,129.723068237,15.199320475,1,1,YES,2,0,4543.015625000,26382.107421875,116.301197062,108.061111727
6,cell_6,1027,427.432922363,60.235366821,14.262491862,1,1,YES,2,0,3845.414306641,20982.078125000,98.442603763,85.942591783
7,cell_7,849,296.857940674,155.769882202,12.347958883,1,1,YES,2,0,3163.696777344,15649.031250000,80.990635454,64.098431838
8,cell_8,1456,160.449691772,139.698989868,15.757562002,1,1,YES,2,0,5414.449218750,32820.261718750,138.609896498,134.431791661
