,Time (s),FI (a.u.)
0,-2.3896,0.012301966217081168
1,-1.1948,0.020338481064534033
2,0.0,0.01653291786010285
3,1.1948,0.018671394580847153
4,2.3896,0.003736583225372383
5,3.5844000000000005,0.03774517994681465
6,4.7792,0.020166021379809797
7,5.974,0.02877739318820846
8,7.168800000000001,0.014532414079678592
9,8.3636,0.054002164908054456
10,9.5584,0.010657870896188611
11,10.753200000000001,0.053634254376237075
12,11.948,0.007001776213261953
13,13.142800000000001,0.008002028103474074
14,14.337600000000002,0.0348708886531114
15,15.5324,0.03735427825220294
16,16.7272,0.016774357523885872
17,17.922,0.021936587569162114
18,19.1168,0.05241555398503623
19,20.311600000000002,0.01856791487560712
20,21.506400000000003,0.02834050267690687
21,22.7012,0.007990532522289609
22,23.896,0.007231713804759285
23,25.0908,0.0
24,26.285600000000002,0.026225023610058126
25,27.480400000000003,0.022442458059097087
26,28.675200000000004,0.0319046197268792
27,29.87,0.032226541442006706
28,31.0648,0.05051852341875078
29,32.2596,0.1232840540499309
30,33.4544,0.2354273643672084
31,34.6492,0.4617029607463477
32,35.844,0.7979489364326969
33,37.0388,1.0
34,38.2336,0.8594586961164147
35,39.4284,0.9387891384135345
36,40.623200000000004,0.6787923478294464
37,41.818000000000005,0.7373933554394616
38,43.012800000000006,0.5808480213129077
39,44.207600000000006,0.5339511382877601
40,45.4024,0.49988501173116034
41,46.5972,0.21446801805258578
42,47.792,0.1087516399702523
43,48.9868,0.14677275281593002
44,50.1816,0.09601278324229495
45,51.376400000000004,0.04808112912745035
46,52.571200000000005,0.04419509036235051
47,53.766000000000005,0.016429444645538638
48,54.960800000000006,0.07352434934828506
49,56.15560000000001,0.011106256988249266
50,57.35040000000001,0.0377681776007102
51,58.5452,0.014221987945735535
52,59.74,0.025293758190006024
53,60.9348,0.00772609520461103
54,62.1296,0.06838511695690438
55,63.324400000000004,0.0027248292624491685
