0,5,10,15,30,45
2.20524678499999,6.68196050300003,5.29674242600001,6.909965301,12.095784522,10.617187708
3.24025010599999,6.21823505900002,5.96149328499999,10.617187708,4.19264374599999,9.58607102100001
2.882349834,2.00375757400002,7.337837522,9.58607102100001,7.22421209599997,13.847828371
3.22768201599999,15.506751595,4.35790788199998,13.847828371,13.21162839,11.75336592
3.091246544,10.237571698,9.06979013499998,8.68022052399999,10.513562768,9.655000892
3.62543026,12.226375465,10.109441419,11.75336592,7.22368917899999,12.092035351
5.30037233799999,0.948465677000002,5.821312253,9.655000892,3.75285751199999,6.944624597
2.748092152,9.90064436400002,4.304756591,12.092035351,7.03403465099998,9.70304119599999
3.94322662200003,2.63996412900002,5.58247003700001,6.944624597,4.458829823,12.131555182
3.24194547900001,11.518961409,10.80151293,0.311859120999998,6.87365163799998,6.89735249899999
5.34856911100002,15.937107413,3.86519013500001,9.70304119599999,12.162439437,9.00632778399998
4.15900253300001,2.42535179399999,4.19264907100001,12.131555182,12.244142029,
1.65644722300001,2.01914448799999,10.961869173,6.89735249899999,7.64860442000003,
1.62635117300002,10.905748697,5.14231318899999,9.64945762699998,9.77049275200002,
6.42410733300002,1.68759077799996,19.819022569,9.00632778399998,6.62668651300001,
2.873135886,10.589826897,4.64332417,,14.299616499,
3.53783502499999,2.28114717400001,9.43855433799999,,4.831200365,
3.97936314199998,15.281936572,24.45083208,,7.13184907499999,
2.74250049999998,17.555173844,22.291069475,,9.390871667,
,8.70835874000002,6.24733855899999,,7.45803948,
,13.746084819,8.65862721299999,,,
,,7.31998583499998,,,
