#                  frames                    t (s)                  x (pxl)                  y (pxl)                        f
                    210.0       1.7000000000000002                      nan                      nan                      nan
                    211.0       1.8000000000000003                      nan                      nan                      nan
                    212.0       1.9000000000000004                      nan                      nan                      nan
                    213.0       2.0000000000000004                      nan                      nan                      nan
                    214.0       2.1000000000000005                      nan                      nan                      nan
                    215.0       2.2000000000000006                      nan                      nan                      nan
                    216.0       2.3000000000000007                      nan                      nan                      nan
                    217.0        2.400000000000001                      nan                      nan                      nan
                    218.0        2.500000000000001                      nan                      nan                      nan
                    219.0        2.600000000000001                      nan                      nan                      nan
                    220.0        2.700000000000001                      nan                      nan                      nan
                    221.0        2.800000000000001                      nan                      nan                      nan
                    222.0       2.9000000000000012                      nan                      nan                      nan
                    223.0       3.0000000000000013                      nan                      nan                      nan
                    224.0       3.1000000000000014                      nan                      nan                      nan
                    225.0       3.2000000000000015                      nan                      nan                      nan
                    226.0       3.3000000000000016                      nan                      nan                      nan
                    227.0       3.4000000000000017                      nan                      nan                      nan
                    228.0       3.5000000000000018                      nan                      nan                      nan
                    229.0        3.600000000000002                      nan                      nan                      nan
                    230.0        3.700000000000002                      nan                      nan                      nan
                    231.0        3.800000000000002                      nan                      nan                      nan
                    232.0        3.900000000000002      0.06078551367212315      -0.5124674185412028                 0.986795
                    233.0                      4.0      0.14195004249422474     -0.28988992734074753                 0.918033
                    234.0        4.100000000000001       0.4673048504930698      -0.3705851154317173                 1.155053
                    235.0        4.199999999999999       0.2481012504036584      -0.3640247691114724                  1.11753
                    236.0        4.300000000000001      0.19184368157791934      -0.4958126672919003                 1.251919
                    237.0        4.400000000000002      0.08362484065829602     -0.35840292321597156                 1.349701
                    238.0                      4.5    -0.051263622446867024      -0.5326618817177569                 1.277026
                    239.0        4.600000000000001       0.3254967045026239     -0.38823857143195123                 1.243058
                    240.0        4.699999999999999     0.005786435384521407      -0.2315822640375921                 0.753381
                    241.0        4.800000000000001     -0.00213013014575425      -0.2967534510008878                 1.263734
                    242.0        4.900000000000002       0.3357264072370928     -0.32011512681142956                 1.445361
                    243.0                      5.0        0.173175826632779       -0.336496633799516                 1.563295
                    244.0        5.100000000000001       0.0919914663115491     -0.36898781169805617                 1.347287
                    245.0        5.199999999999999      0.13569910288854514      -0.3656371350717758                 1.786894
                    246.0        5.300000000000001    -0.007411376135555731      -0.2876785020316076                 1.410241
                    247.0        5.400000000000002       0.3031931704953094     -0.49567068899361255                 1.554016
                    248.0                      5.5     0.049351017654853835     -0.43814462641905455                 1.885646
                    249.0        5.600000000000001      0.30624057187294706     -0.33655372291568336                 1.861338
                    250.0        5.699999999999999       0.2797519091301367      -0.3688704892003532                 1.707372
                    251.0        5.800000000000001      0.18132311861080136       -0.528817066875218                 2.031103
                    252.0        5.900000000000002    -0.022404175934722284     -0.15746404460778476                 1.811031
                    253.0                      6.0       0.1876460137080271     -0.23652682994351695                 2.234467
                    254.0        6.100000000000001       0.1151598654391898      -0.1715797539727809                 2.278599
                    255.0        6.199999999999999      0.07566544552382769     -0.23047329922648108                 2.155723
                    256.0        6.300000000000001      0.12221801450723883     -0.32255992269614503                 2.140298
                    257.0        6.400000000000002      0.12882842986623438     -0.22436285727775945                 2.225164
                    258.0                      6.5      0.15466536633190509     -0.21905638886001486                 2.484267
                    259.0        6.600000000000001      0.11947829947661613      -0.2851685149725693                 1.995806
                    260.0        6.700000000000006                      nan                      nan                      nan
                    261.0        6.800000000000001      0.16364039148470622     -0.26279695949536913                 2.534705
                    262.0        6.900000000000002      0.04640135371700396     -0.39353642900363484                 2.561167
                    263.0                      7.0      0.11606803551494914      -0.3530380761079703                 2.660815
                    264.0        7.100000000000001       0.2099282806740669      -0.3642708077736015                 2.726772
                    265.0        7.199999999999999     0.030310197005172013     -0.19835995284506563                  2.63111
                    266.0        7.300000000000001      0.15072312581511568      -0.3922131428250447                  2.86352
                    267.0        7.400000000000002        0.060791630568047     -0.22289118569122968                  3.23962
                    268.0                      7.5     0.014272819731759506      -0.3501795428036454                 3.165336
                    269.0        7.600000000000001      0.11393566948573276     -0.25561411973624126                 3.263538
                    270.0        7.699999999999999     0.025763762120443512     -0.16121722839142988                 2.760445
                    271.0        7.800000000000001       0.1328331793658296     -0.12237949677985509                 3.121726
                    272.0        7.900000000000002      0.10636281915138965     -0.12624617689563464                 3.544301
                    273.0                      8.0       0.1430485938382574     -0.22450303790606826                 3.400094
                    274.0        8.100000000000001    -0.028737515623622714     -0.23685716761842812                 2.539627
                    275.0                      8.2      0.09528170677894504      -0.3242957452581731                 3.117881
                    276.0                      8.3     0.023353069772774016      -0.2127081480511599                 3.049607
                    277.0        8.400000000000002      0.02705658547585188     -0.24022282305264003                 2.974916
                    278.0                      8.5       0.0337568592077999      -0.2256449448491086                 3.408116
                    279.0        8.600000000000001      0.21085100920588995      -0.2681872391155929                 2.971756
                    280.0                      8.7     -0.02863011917687981     -0.04866441658108571                  3.24843
                    281.0                      8.8      0.03943278629972441    -0.023736783338380696                 3.313287
                    282.0        8.900000000000002      0.16840004723336205     -0.28701065324817215                 3.061999
                    283.0                      9.0      0.06907149200845925      -0.1748662664874689                 3.105375
                    284.0        9.100000000000001       0.1975731899955392     -0.17500752665619143                  3.11672
                    285.0                      9.2      0.07572461820634553     -0.06418037751423979                 3.856986
                    286.0                      9.3        0.099630871992927     -0.05778480194262754                 3.765833
                    287.0        9.400000000000002      0.10597827843725433    -0.023414179596935134                 4.102931
                    288.0                      9.5     -0.07521458681110706    -0.040819889811802706                 4.304239
