#                 frames                   t (s)                 x (pxl)                 y (pxl)                       f
                   145.0      1.6999999999999993     0.13190260100774362      0.2952418211032915                1.762836
                   146.0      1.8000000000000007    -0.15964997581928242     0.39143940336772015                 1.64156
                   147.0      1.9000000000000004     -0.5894420980626711     0.31238792771721435                1.472686
                   148.0                     2.0    -0.16607763230999817      0.2877470791530744                2.038442
                   149.0      2.0999999999999996     -0.2969648162866562      0.3394351802563467                1.918183
                   150.0      2.1999999999999993    -0.06280726067967907     0.30708598471505705                1.990804
                   151.0      2.3000000000000007    -0.34306684321428527     0.29062588940752204                1.884292
                   152.0      2.4000000000000004    -0.24613622905978305     0.19337107940495818                1.501007
                   153.0                     2.5    -0.14379494321709285     0.35286945499876987                1.641308
                   154.0      2.5999999999999996    -0.11773501842783585     0.25972332287306643                1.563892
                   155.0      2.6999999999999993     -0.2692085273286393       0.075405415003861                1.909921
                   156.0      2.8000000000000007     0.13474063640292694     0.08015004423793823                1.736391
                   157.0      2.9000000000000004    -0.14050736124905522     0.07555819509250271                2.254378
                   158.0      3.0000000000000053                     nan                     nan                     nan
                   159.0      3.0999999999999996     -0.3746210799968061     0.46585199970524205                1.911181
                   160.0      3.1999999999999993    -0.09564836053194697   0.0007507148872280545                2.095136
                   161.0      3.3000000000000007     -0.1401513255507106      0.1273983565176108                1.494076
                   162.0      3.3999999999999986     -0.3059172291981468     0.05992877699504644                1.633361
                   163.0                     3.5     -0.1750169742648113    -0.07657419417915753                2.138356
                   164.0      3.6000000000000014     -0.2748524289366044   -0.026576747439578538                1.903679
                   165.0      3.6999999999999993    -0.15458832171414208     0.29291445973049146                 1.79526
                   166.0      3.8000000000000007     0.05292956929091148      0.1311842176024019                2.187583
                   167.0      3.8999999999999986     -0.3649435660708963     0.21634767387258025                 1.88001
                   168.0                     4.0  -0.0019851452405557843     0.13437342329144455                2.010046
                   169.0       4.100000000000001     -0.3080719563836082      0.2706901114014217                2.020703
                   170.0       4.199999999999999   -0.035152931656049505    -0.06733733837560008                1.872966
                   171.0       4.300000000000001    -0.08496636444939629    -0.05327852383305143                2.067308
                   172.0       4.399999999999999    -0.06123317607071874     0.13242030072806002                2.177439
                   173.0                     4.5    -0.04058395778547966     0.28280593188414094                 2.07324
                   174.0       4.600000000000001    0.055404610446834104     0.22510251066225678                1.632486
                   175.0       4.699999999999999     0.05033732169166458     -0.2543397190116362                1.820409
                   176.0       4.800000000000001    -0.20806300998958013    -0.03029660559810568                2.284423
                   177.0       4.899999999999999     -0.3156805778404189     0.17646719021700308                2.116319
