#                frames                  t (s)                x (pxl)                y (pxl)                      f
                  217.0     1.7000000000000068                    nan                    nan                    nan
                  218.0      1.800000000000007                    nan                    nan                    nan
                  219.0      1.900000000000007                    nan                    nan                    nan
                  220.0      2.000000000000007                    nan                    nan                    nan
                  221.0      2.100000000000007                    nan                    nan                    nan
                  222.0     2.2000000000000073                    nan                    nan                    nan
                  223.0     2.3000000000000074                    nan                    nan                    nan
                  224.0     2.4000000000000075                    nan                    nan                    nan
                  225.0     2.5000000000000075                    nan                    nan                    nan
                  226.0     2.6000000000000076                    nan                    nan                    nan
                  227.0     2.7000000000000077                    nan                    nan                    nan
                  228.0      2.800000000000008                    nan                    nan                    nan
                  229.0      2.900000000000008                    nan                    nan                    nan
                  230.0      3.000000000000008                    nan                    nan                    nan
                  231.0      3.100000000000008                    nan                    nan                    nan
                  232.0      3.200000000000008                    nan                    nan                    nan
                  233.0     3.3000000000000083                    nan                    nan                    nan
                  234.0     3.4000000000000083                    nan                    nan                    nan
                  235.0     3.5000000000000084                    nan                    nan                    nan
                  236.0     3.6000000000000085                    nan                    nan                    nan
                  237.0     3.7000000000000086                    nan                    nan                    nan
                  238.0     3.8000000000000087                    nan                    nan                    nan
                  239.0      3.900000000000009                    nan                    nan                    nan
                  240.0      4.000000000000009                    nan                    nan                    nan
                  241.0     4.1000000000000085                    nan                    nan                    nan
                  242.0      4.200000000000008                    nan                    nan                    nan
                  243.0      4.300000000000008                    nan                    nan                    nan
                  244.0     4.4000000000000075                    nan                    nan                    nan
                  245.0      4.500000000000007                    nan                    nan                    nan
                  246.0      4.600000000000007                    nan                    nan                    nan
                  247.0      4.700000000000006                    nan                    nan                    nan
                  248.0      4.800000000000006                    nan                    nan                    nan
                  249.0      4.900000000000006                    nan                    nan                    nan
                  250.0      5.000000000000005                    nan                    nan                    nan
                  251.0      5.100000000000005                    nan                    nan                    nan
                  252.0      5.200000000000005                    nan                    nan                    nan
                  253.0      5.300000000000004                    nan                    nan                    nan
                  254.0      5.400000000000004                    nan                    nan                    nan
                  255.0     5.5000000000000036                    nan                    nan                    nan
                  256.0      5.600000000000003                    nan                    nan                    nan
                  257.0      5.700000000000003                    nan                    nan                    nan
                  258.0     5.8000000000000025                    nan                    nan                    nan
                  259.0      5.900000000000002                    nan                    nan                    nan
                  260.0      6.000000000000002                    nan                    nan                    nan
                  261.0      6.100000000000001    -1.4474477969185453    0.33975324265877904               0.553472
                  262.0      6.200000000000003    -0.7481959403318654     0.8003552253174437               0.332238
                  263.0      6.300000000000011                    nan                    nan                    nan
                  264.0      6.400000000000006                    nan                    nan                    nan
                  265.0                    6.5     0.3457588830929827     0.9981563376386414               0.602765
                  266.0      6.600000000000001     0.0826354808379397     0.6112033488108741               0.703888
                  267.0      6.700000000000006                    nan                    nan                    nan
                  268.0      6.800000000000001  -0.002898950746253348      1.458513844392383               1.136384
                  269.0      6.900000000000013                    nan                    nan                    nan
                  270.0      7.000000000000007                    nan                    nan                    nan
                  271.0      7.100000000000001  -0.019878827719117198      1.401072274018761               1.015386
                  272.0      7.200000000000003   -0.08236702114521921      1.284999839020863               1.052643
                  273.0      7.300000000000011                    nan                    nan                    nan
                  274.0      7.400000000000006                    nan                    nan                    nan
                  275.0                    7.5    0.33637120006913235     0.7585565591737049               1.146125
                  276.0      7.600000000000001    0.03430145887151115      1.480104388162049               0.742418
                  277.0      7.700000000000003    -0.5149497538681391     0.7849912726642818               0.963392
                  278.0      7.800000000000001    -0.9452997760549866     0.1840008009995579               0.461533
                  279.0      7.900000000000006                    nan                    nan                    nan
                  280.0                    8.0    -0.2681633744499325      0.488760188043423               1.007179
                  281.0      8.100000000000001   -0.09836605700357277     0.2584507414611714               1.155354
                  282.0      8.200000000000003   -0.21055604786961973     0.3390969807502893               1.095019
                  283.0                    8.3    -0.4138156018802217   -0.11983089877808349               0.823275
                  284.0      8.400000000000002    -0.4536517801528245     0.1004461645549711               0.964207
                  285.0                    8.5    -0.3654535754405383    -0.3271264308057878               1.178932
                  286.0      8.600000000000001    -0.1356670729965681    0.14397575378750058               1.647338
                  287.0      8.700000000000003    -0.3690140830984213   0.023588313672151945               1.425395
                  288.0                    8.8   -0.03374470132687401  -0.030170348202255524                1.95026
                  289.0      8.900000000000002     0.2756270425790624    0.14620648950780274               1.791804
                  290.0                    9.0   -0.32218615827955654   -0.12525606111965712               1.701585
                  291.0      9.100000000000001    -0.2740110416514027   -0.32235810298340645               1.556319
                  292.0      9.200000000000003  -0.046462378135173475   -0.07732252001435362               2.148179
                  293.0                    9.3   -0.17772523681238633   -0.06732875456345491                1.84098
                  294.0      9.400000000000002   -0.17491729594042194   -0.28232740194074296               1.644218
                  295.0                    9.5     0.1870953961063403   0.023303596955067868               1.427794
                  296.0      9.600000000000001   -0.14053862306742138    0.17662846303047894               1.346091
                  297.0      9.700000000000003   -0.08783275311458115    0.22829917509752012               2.196574
                  298.0                    9.8      -0.20182636712267   0.017441416828171644               1.626421
                  299.0      9.900000000000002   -0.23962441339294155    0.02453123122278035               1.929818
                  300.0                   10.0     -0.418065648400755     0.1314459444239376               1.659469
                  301.0     10.100000000000001     -0.348235519731612    0.09760612251171957               1.728759
                  302.0     10.200000000000003   -0.29497163794075726  -0.007667014130864763               1.815881
                  303.0                   10.3   -0.06173584301269175    -0.4188989813091107               1.521538
                  304.0     10.400000000000002   -0.17654440105380023   -0.18715096457859945               1.622595
                  305.0                   10.5   -0.06525146690251638    -0.0736053660906099               1.875053
                  306.0     10.600000000000001     -0.455345837292364      0.030094645264998               2.218163
