,Time (s),FI (a.u.)
0,15.5168,0.037290041331256046
1,16.7104,0.035949365803725424
2,17.904,0.02683274338223114
3,19.0976,0.03856049683333105
4,20.2912,0.05553605279627547
5,21.4848,0.06018373756981032
6,22.6784,0.08866997836623584
7,23.872,0.07606759957339818
8,25.0656,0.03356167588966057
9,26.2592,0.04583208646707391
10,27.4528,0.057183170503976394
11,28.6464,0.04231439551898831
12,29.84,0.046789712873677426
13,31.0336,0.05387616125797218
14,32.227199999999996,0.33555930549341706
15,33.4208,0.7940269682958463
16,34.6144,1.0
17,35.808,0.9898044646585593
18,37.001599999999996,0.5693801531810223
19,38.1952,0.2980841157039052
20,39.3888,0.1170604658936164
21,40.5824,0.04874327276154863
22,41.775999999999996,0.0
