,Time (s),FI (a.u.)
0,14.3232,0.03499491817449526
1,15.5168,0.052012995332365884
2,16.7104,0.03036639913258203
3,17.904,0.028242236767759544
4,19.0976,0.037846412846480174
5,20.2912,0.03905313641551286
6,21.4848,0.07388274500565795
7,22.6784,0.09340518817311257
8,23.872,0.09914125249944296
9,25.0656,0.0558976445759364
10,26.2592,0.20526658995973354
11,27.4528,0.3651654282961245
12,28.6464,0.31090431407533575
13,29.84,0.3058460069125999
14,31.0336,0.39687907301061126
15,32.227199999999996,0.7271900771467154
16,33.4208,0.854557056920829
17,34.6144,1.0
18,35.808,0.9684269052961708
19,37.001599999999996,0.2871583430822075
20,38.1952,0.11510963759454769
21,39.3888,0.04596285866100864
22,40.5824,0.0635099022243174
23,41.775999999999996,0.06292307326473472
24,42.9696,0.0
25,44.1632,0.022208628255089343
