,Time (s),FI (a.u.)
0,15.5168,0.018489469375704493
1,16.7104,0.028113544113163743
2,17.904,0.006060864603468181
3,19.0976,0.024806070033704348
4,20.2912,0.014568234540472638
5,21.4848,0.043841104525651015
6,22.6784,0.0301764501774888
7,23.872,0.01883897563773685
8,25.0656,0.09132213326403181
9,26.2592,0.17235529152406365
10,27.4528,0.3405336314087089
11,28.6464,0.6440968040038961
12,29.84,0.4575568868340591
13,31.0336,0.5685278345964706
14,32.227199999999996,0.8922854253079162
15,33.4208,1.0
16,34.6144,0.8701389467145714
17,35.808,0.7035631706701527
18,37.001599999999996,0.3045861264388019
19,38.1952,0.1276276533096916
20,39.3888,0.022172024285166677
21,40.5824,0.03753303193203216
22,41.775999999999996,0.0
