,Time (s),FI (a.u.)
0,11.936,0.016053609744839624
1,13.1296,0.04571028498705887
2,14.3232,0.029056537923615903
3,15.5168,0.04880265099088817
4,16.7104,0.08930343534810407
5,17.904,0.18215765257715205
6,19.0976,0.22927659674414377
7,20.2912,0.256432713943113
8,21.4848,0.43461445796065024
9,22.6784,0.35881406051772896
10,23.872,0.42854643108490525
11,25.0656,0.43736508498500914
12,26.2592,0.5835896132544419
13,27.4528,0.5439057271754428
14,28.6464,0.6816283995087247
15,29.84,0.6598317960930076
16,31.0336,1.0
17,32.227199999999996,0.8540255218876991
18,33.4208,0.8549423724646716
19,34.6144,0.8370133018343714
20,35.808,0.8034391176573573
21,37.001599999999996,0.12886233399541192
22,38.1952,0.024572199691096423
23,39.3888,0.030215137534582555
24,40.5824,0.020462936694737387
25,41.775999999999996,0.030581883412410527
26,42.9696,0.0
