,Time (s),FI (a.u.)
0,14.3232,0.02858296050604147
1,15.5168,0.016216326941183003
2,16.7104,0.02709274983361881
3,17.904,0.0728855110624584
4,19.0976,0.03264997481147479
5,20.2912,0.05787997883199931
6,21.4848,0.09929526227741187
7,22.6784,0.03855905216574711
8,23.872,0.058769956997645825
9,25.0656,0.0961285675197527
10,26.2592,0.0
11,27.4528,0.09838456629264199
12,28.6464,0.043453961289193016
13,29.84,0.08376193395489422
14,31.0336,0.07395142125879109
15,32.227199999999996,0.34547918715662346
16,33.4208,0.8971240721852448
17,34.6144,1.0
18,35.808,0.9701752206372346
19,37.001599999999996,0.9306122948818158
20,38.1952,0.49939461432978555
21,39.3888,0.11064771592648791
22,40.5824,0.06705922318998732
23,41.775999999999996,0.09403813602550991
24,42.9696,0.06760770204630118
25,44.1632,0.09867433532142439
