,Time (s),FI (a.u.)
0,19.0976,0.2474933822572235
1,20.2912,0.09334731582194372
2,21.4848,0.0685784377514048
3,22.6784,0.1104608325337559
4,23.872,0.06723741806053073
5,25.0656,0.1044484607146622
6,26.2592,0.0479658292432259
7,27.4528,0.0
8,28.6464,0.09090506334388367
9,29.84,0.061562514820979526
10,31.0336,0.10286765412010004
11,32.227199999999996,0.6625696067804266
12,33.4208,0.7793358812295965
13,34.6144,0.9513503739573647
14,35.808,1.0
15,37.001599999999996,0.5606433659520584
16,38.1952,0.18893261099042863
17,39.3888,0.20211188565047714
18,40.5824,0.04206889849307835
19,41.775999999999996,0.07065656751873484
20,42.9696,0.07386258420443838
