#                   t (s)                  x (pxl)                  y (pxl)                        f                        n              x_err (pxl)              y_err (pxl)                    f_err
       1.6999999999999993    -0.013927320293433174      0.21653465897470228                1.0825575                     10.0      0.06942910083396643      0.05964762991534049      0.11796816901907865
       1.7999999999999994     0.011270655336231712     -0.03347690894823994       1.1336659999999998                     10.0      0.08770643396403502      0.11489594255793362      0.12854354237140447
       1.8999999999999995      -0.1320868897552184      0.03533498663308153       1.0481245000000001                     12.0       0.0882988809507992      0.09844083674729572      0.17071270138722056
       1.9999999999999996     -0.11388891321472103        0.069768780977132                 1.106435                     13.0     0.037867842149220926      0.04755919427640678        0.143283202964162
       2.0999999999999996     -0.07112601193134377      0.10028926692983244                1.2372535                     14.0      0.09088759064997182      0.09656414721396166      0.12927854990407342
       2.1999999999999997      0.09642348140306223      0.06947080598440368                 1.095042                     11.0      0.07834328274713685      0.08608158079035672      0.09616533227619727
                      2.3     -0.27495249055296683      0.02513333941490299                 1.129888                     14.0      0.07668273366991285      0.09172524365934241      0.13690084985083312
                      2.4     -0.08614941298924565    -0.024549510749933088                 1.019387                     17.0      0.08334738350773041      0.09153572396122302      0.07430609468174956
                      2.5      -0.1884850293294579      0.09258732681453348                  1.08707                     13.0      0.07654274658652784      0.07703154214329158      0.10137377484749918
                      2.6    -0.058417355191002045     0.007346255023304582                 1.001091                     17.0     0.050682574435919635      0.04764947210066698      0.08412667467087705
                      2.7    -0.036718023201771935     -0.08816223547218698                 1.096539                     17.0      0.06987930353300553      0.08505647324477159      0.13757010484421636
       2.8000000000000003     -0.07860437509217508       0.1030382932581895                 1.181879                     19.0      0.08599461399787026      0.08546758230601056      0.14472232542459115
       2.9000000000000004      -0.0791371871907424      0.10636967606093731                  1.15209                     19.0     0.048736786916358944      0.06871707246598055      0.12456679717354253
                      3.0     -0.02699065771790224     0.015608362292147718       1.0261135000000001                     18.0      0.06342970276691642      0.06535233030774294     0.058749200128290824
                      3.1     -0.12402259885333408     0.006436504982555882       1.1113330000000001                     18.0      0.05550332844561949       0.0645600498225257      0.08440842470757443
                      3.2     -0.09830083884896657   -0.0010930672316214905                 1.198958                     19.0     0.043151399074199556      0.05005376558829637      0.11892503155370823
       3.3000000000000025     -0.07542922060654571      0.06452506397707321                 1.368491                     19.0      0.08017047729532022      0.06744561972911219      0.11191117438564858
       3.4000000000000004    -0.039822604366747366      0.12401183146911293                 1.320499                     17.0     0.043623279268533925      0.05028871273384411      0.11249995593564575
                      3.5     -0.03231868128482277     0.056317555001165906                1.2045985                     22.0      0.04237264765024153      0.05772055990896157      0.13997853981812391
                      3.6     -0.09014888218080086      0.04474342199711745       0.9631339999999999                     20.0      0.05085511059008538     0.055115122716505045      0.07831848363385294
                      3.7     -0.18264295610844322       0.1710867825836837                 0.953757                     21.0      0.03268573128653447      0.03292962158116887       0.0945622734125237
