,Time (s),FI (a.u.)
0,-2.3896,0.040695777744408364
1,-1.1948,0.05499342887804187
2,0.0,0.09465429670767303
3,1.1948,0.1298650635892111
4,2.3896,0.029112766213609607
5,3.5844000000000005,0.06695856631704501
6,4.7792,0.0681447247595209
7,5.974,0.08444850882043316
8,7.168800000000001,0.12353619452958371
9,8.3636,0.12093300475867691
10,9.5584,0.0540699732894487
11,10.753200000000001,0.05715877456660629
12,11.948,0.0734386839043711
13,13.142800000000001,0.16399315313206356
14,14.337600000000002,0.11820244118321883
15,15.5324,0.09646140469453794
16,16.7272,0.13058153899261016
17,17.922,0.10979580603806359
18,19.1168,0.05101301096902555
19,20.311600000000002,0.09571309033440444
20,21.506400000000003,0.1358516144258007
21,22.7012,0.12756437087340713
22,23.896,0.12367949680130892
23,25.0908,0.20753093978930726
24,26.285600000000002,0.09167694975669946
25,27.480400000000003,0.07777733052628019
26,28.675200000000004,0.0768459196929068
27,29.87,0.1225410967939347
28,31.0648,0.12327348268659968
29,32.2596,0.15756080296864589
30,33.4544,0.10028260984226857
31,34.6492,0.16530669436819198
32,35.844,0.09290291138949679
33,37.0388,0.09601559637860858
34,38.2336,0.19355967841183214
35,39.4284,0.1532778610378119
36,40.623200000000004,0.13247621759370487
37,41.818000000000005,0.14569120037745953
38,43.012800000000006,0.18692831229680731
39,44.207600000000006,0.18863988543585541
40,45.4024,0.2819647214293274
41,46.5972,0.16100784194750298
42,47.792,0.25148270479455265
43,48.9868,0.10252756191147586
44,50.1816,0.11087051015435546
45,51.376400000000004,0.12440393643829498
46,52.571200000000005,0.19773912126126228
47,53.766000000000005,0.18723082733011276
48,54.960800000000006,0.15193248084524358
49,56.15560000000001,0.12495323484711593
50,57.35040000000001,0.11750984949177398
51,58.5452,0.18858415377836002
52,59.74,0.2056044222314781
53,60.9348,0.2864387150781814
54,62.1296,0.14985471475971573
55,63.324400000000004,0.19182421257202306
56,64.5192,0.11983440794162409
57,65.714,0.15919276972705113
58,66.9088,0.166532647011888
59,68.1036,0.19168889251149834
60,69.2984,0.15316641570043465
61,70.4932,0.24669823187910067
62,71.688,0.22612744334333518
63,72.8828,0.25024876993936157
64,74.0776,0.20322412313532584
65,75.2724,0.26405285432196407
66,76.4672,0.28855630233193874
67,77.662,0.20066870078832744
68,78.8568,0.2533932938852078
69,80.05160000000001,0.18552720044674362
70,81.24640000000001,0.27098673546999974
71,82.44120000000001,0.26843131312300134
72,83.63600000000001,0.24731122617870943
73,84.83080000000001,0.26058192264234603
74,86.02560000000001,0.20373361835353085
75,87.22040000000001,0.27898735650044576
76,88.41520000000001,0.28916133239796055
77,89.61,0.18275683368096415
78,90.8048,0.21534050910173314
79,91.9996,0.2148310318614362
80,93.1944,0.21456832001874673
81,94.3892,0.21096206827889846
82,95.584,0.2599052504292683
83,96.7788,0.23867371814759916
84,97.9736,0.26897264729794074
85,99.1684,0.2048561078713446
86,100.3632,0.26805715594293456
87,101.558,0.3081478856434131
88,102.75280000000001,0.3634120085756395
89,103.94760000000001,0.24951636606878858
90,105.14240000000001,0.24299644529114106
91,106.33720000000001,0.3103450792775187
92,107.53200000000001,0.3340046780795431
93,108.72680000000001,0.24284519676344235
94,109.92160000000001,0.262317388482155
95,111.11640000000001,0.26020776546227925
96,112.31120000000001,0.32373520328973304
97,113.50600000000001,0.3781395485468351
98,114.70080000000002,0.34078732867778816
99,115.8956,0.35415354201103894
100,117.0904,0.23745571175958208
101,118.2852,0.2933885246933911
102,119.48,0.34093061297160526
103,120.6748,0.4688452663022263
