#                 frames                   t (s)                 x (pxl)                 y (pxl)                       f
                   133.0      -1.967699999999999      1.2863636070009883    -0.42593808960220586                1.614804
                   134.0     -1.8739999999999988       1.248520818188149     -0.3397111585895043                1.687118
                   135.0     -1.7802999999999987      1.6869706414845635      -0.594778645889132                1.478625
                   136.0     -1.6865999999999985      1.5259878820378026     -0.7824884118655271                1.579703
                   137.0     -1.5929000000000002      1.5005357674914346     -0.6011894623867171                1.951389
                   138.0                 -1.4992      1.1434638876394436     -0.3099258075308979                1.993115
                   139.0                 -1.4055      1.2582284427174588     -0.5193835103607256                1.830784
                   140.0     -1.3117999999999999      0.9433193475892896     -0.7068150216109959                1.799027
                   141.0     -1.2180999999999997      0.7649703089926984     -0.5170994675921645                1.883405
                   142.0     -1.1243999999999996      0.8680030120280323     -0.5232522486895048                1.959338
                   143.0     -1.0306999999999995       0.691963711985467     -0.5603207241035649                1.792612
                   144.0     -0.9369999999999994      0.7901781330744222    -0.40700111335803874                1.964611
                   145.0     -0.8432999999999993      0.6168647170291554    -0.29336658443430136                1.757683
                   146.0     -0.7495999999999992      0.9957280540579093    -0.08301221710280732                1.347566
                   147.0      -0.655899999999999      0.6381948261627849     0.40133072519726654                1.598134
                   148.0     -0.5621999999999989      0.8321286662643916     0.30239495896763413                1.418671
                   149.0     -0.4684999999999988      0.5235387959973233     0.08711536085029828                1.556957
                   150.0     -0.3747999999999987      1.0000160799515292     0.07424286611849543                2.017066
                   151.0     -0.2810999999999986      0.9566770957772283      0.1823400449703952                2.003447
                   152.0    -0.18740000000000023      0.7054982474703775       0.468828244331623                1.779278
                   153.0    -0.09370000000000012     0.43798220905263885     0.12785546742081214                1.791341
                   154.0                     0.0      0.2636671062207517     0.06974843338268771                2.025748
                   155.0     0.09370000000000012      0.3424421107131309     0.09709546861915748                2.100751
                   156.0     0.18740000000000023       0.775668212010902      0.3263765780641507                 1.95323
                   157.0     0.28110000000000035      0.4144307610274658   -0.035385873127221384                1.856326
                   158.0     0.37480000000000047      0.2975312603277439     0.03860407698191096                2.286073
                   159.0      0.4685000000000006      0.3276366182296309     0.20199833034046946                2.130032
                   160.0      0.5622000000000007     0.45260065191253845     0.21162816059317396                2.564774
                   161.0      0.6559000000000008      0.6587894222263923   -0.009378105113183377                2.402256
                   162.0      0.7496000000000009     0.39841887585582314     0.04715455843362125                 2.25625
                   163.0       0.843300000000001      0.5026090579228698    0.031808876798840674                2.177875
                   164.0      0.9370000000000012       0.502810449533875     0.15278345354296555                2.778042
