 ,Cell Name,Number of Surfels,Center X,Center Y,Center Z,Frame,Channel,Mesh ?,Euler characteristic,Free edges,Surface,Volume,Real Surface,Real Volume
1,cell_43,986,191.367279053,112.280143738,12.834576925,1,1,YES,2,0,3685.646484375,19535.136718750,94.352547616,80.015919798
2,cell_44,658,143.634338379,134.398178101,11.185619990,1,1,YES,2,0,2463.096679688,10739.566406250,63.055273407,43.989263889
3,cell_45,1138,377.783416748,390.272308350,14.064160665,1,1,YES,2,0,4272.071777344,19617.478515625,109.365034737,80.353191797
4,cell_46,898,429.599761963,414.420104980,14.255327861,1,1,YES,2,0,3358.996337891,16906.597656250,85.990304078,69.249423825
