,Time (s),FI (a.u.)
0,3.5808,0.03199686878211339
1,4.7744,0.029340324039012832
2,5.968,0.043341801610409396
3,7.1616,0.06266547032895675
4,8.3552,0.025391887886759605
5,9.5488,0.15040440395471966
6,10.7424,0.2050547214767291
7,11.936,0.2969331336816447
8,13.1296,0.5268703068469719
9,14.3232,0.6940782569651059
10,15.5168,1.0
11,16.7104,0.9491344120048849
12,17.904,0.7986207983906559
13,19.0976,0.8075184014066322
14,20.2912,0.46295844314105056
15,21.4848,0.32842056626525995
16,22.6784,0.07219083113678725
17,23.872,0.0661954047110517
18,25.0656,0.12012701974030646
19,26.2592,0.09564490759121907
20,27.4528,0.10123094418064318
21,28.6464,0.10465168944868647
22,29.84,0.042877812080623544
23,31.0336,0.012063655866508278
24,32.227199999999996,0.048081743270791094
25,33.4208,0.0
