,Time (s),FI (a.u.)
0,3.5808,0.05251727704833795
1,4.7744,0.02481476675481839
2,5.968,0.03073265221142458
3,7.1616,0.002773018596296779
4,8.3552,0.0
5,9.5488,0.00337034584928529
6,10.7424,0.013706866853171011
7,11.936,0.13359546576049236
8,13.1296,0.380770018162439
9,14.3232,0.6910594807006563
10,15.5168,0.9198949264336438
11,16.7104,0.9537882419880365
12,17.904,0.9993354265864903
13,19.0976,1.0
14,20.2912,0.5941778412730202
15,21.4848,0.25927536386153904
16,22.6784,0.06855411281110332
17,23.872,0.03428496916363543
18,25.0656,0.042643584276549296
19,26.2592,0.008057974971879244
20,27.4528,0.014529673095281777
21,28.6464,0.0057912991937253125
22,29.84,0.003034101646834851
23,31.0336,0.021836045481267028
24,32.227199999999996,0.0784990047724939
25,33.4208,0.015217982549735347
