#                 frames                   t (s)                 x (pxl)                 y (pxl)                       f
                   -16.0      3.5280000000000284                     nan                     nan                     nan
                   -15.0      3.6288000000000284                     nan                     nan                     nan
                   -14.0      3.7296000000000284                     nan                     nan                     nan
                   -13.0      3.8304000000000284                     nan                     nan                     nan
                   -12.0      3.9312000000000284                     nan                     nan                     nan
                   -11.0      4.0320000000000285                     nan                     nan                     nan
                   -10.0       4.132800000000028                     nan                     nan                     nan
                    -9.0       4.233600000000028                     nan                     nan                     nan
                    -8.0       4.334400000000027                     nan                     nan                     nan
                    -7.0       4.435200000000027                     nan                     nan                     nan
                    -6.0       4.536000000000026                     nan                     nan                     nan
                    -5.0       4.636800000000026                     nan                     nan                     nan
                    -4.0       4.737600000000025                     nan                     nan                     nan
                    -3.0       4.838400000000025                     nan                     nan                     nan
                    -2.0      4.9392000000000245                     nan                     nan                     nan
                    -1.0       5.040000000000024                     nan                     nan                     nan
                     0.0       5.140800000000024                     nan                     nan                     nan
                     1.0       5.241600000000023                     nan                     nan                     nan
                     2.0       5.342400000000023                     nan                     nan                     nan
                     3.0       5.443200000000022                     nan                     nan                     nan
                     4.0       5.544000000000022                     nan                     nan                     nan
                     5.0       5.644800000000021                     nan                     nan                     nan
                     6.0       5.745600000000021                     nan                     nan                     nan
                     7.0      5.8464000000000205                     nan                     nan                     nan
                     8.0        5.94720000000002                     nan                     nan                     nan
                     9.0        6.04800000000002                     nan                     nan                     nan
                    10.0       6.148800000000019                     nan                     nan                     nan
                    11.0       6.249600000000019                     nan                     nan                     nan
                    12.0       6.350400000000018                     nan                     nan                     nan
                    13.0       6.451200000000018                     nan                     nan                     nan
                    14.0       6.552000000000017                     nan                     nan                     nan
                    15.0       6.652800000000017                     nan                     nan                     nan
                    16.0      6.7536000000000165                     nan                     nan                     nan
                    17.0       6.854400000000016                     nan                     nan                     nan
                    18.0       6.955200000000016                     nan                     nan                     nan
                    19.0       7.056000000000015                     nan                     nan                     nan
                    20.0       7.156800000000015                     nan                     nan                     nan
                    21.0       7.257600000000014                     nan                     nan                     nan
                    22.0       7.358400000000014                     nan                     nan                     nan
                    23.0       7.459200000000013                     nan                     nan                     nan
                    24.0       7.560000000000013                     nan                     nan                     nan
                    25.0      7.6608000000000125                     nan                     nan                     nan
                    26.0       7.761600000000012                     nan                     nan                     nan
                    27.0       7.862400000000012                     nan                     nan                     nan
                    28.0       7.963200000000011                     nan                     nan                     nan
                    29.0        8.06400000000001                     nan                     nan                     nan
                    30.0        8.16480000000001                     nan                     nan                     nan
                    31.0        8.26560000000001                     nan                     nan                     nan
                    32.0        8.36640000000001                     nan                     nan                     nan
                    33.0       8.467200000000009                     nan                     nan                     nan
                    34.0       8.568000000000008                     nan                     nan                     nan
                    35.0       8.668800000000008                     nan                     nan                     nan
                    36.0       8.769600000000008                     nan                     nan                     nan
                    37.0       8.870400000000007                     nan                     nan                     nan
                    38.0       8.971200000000007                     nan                     nan                     nan
                    39.0       9.072000000000006                     nan                     nan                     nan
                    40.0       9.172800000000006                     nan                     nan                     nan
                    41.0       9.273600000000005                     nan                     nan                     nan
                    42.0       9.374400000000005                     nan                     nan                     nan
                    43.0       9.475200000000005                     nan                     nan                     nan
                    44.0       9.576000000000004                     nan                     nan                     nan
                    45.0       9.676800000000004                     nan                     nan                     nan
                    46.0       9.777600000000003                     nan                     nan                     nan
                    47.0       9.878400000000003                     nan                     nan                     nan
                    48.0       9.979200000000002                     nan                     nan                     nan
                    49.0      10.080000000000002                     nan                     nan                     nan
                    50.0      10.180800000000001                     nan                     nan                     nan
                    51.0      10.281600000000001     -0.3481366032486224   -0.029322922265303947                 1.06038
                    52.0                 10.3824     -0.2170454677695669     0.10166037499359565                1.271685
                    53.0                 10.4832     -0.3899296774333369    -0.28207152380285744                 0.94293
                    54.0      10.584000000000001                     nan                     nan                     nan
                    55.0      10.684800000000001    -0.22599039220803646   -0.053252568406209816                1.544776
                    56.0                 10.7856    -0.45023004657311233   -0.010087010663582724                1.372957
                    57.0                 10.8864      -0.600555177710802    -0.07942731652847068                1.153373
                    58.0      10.987200000000001    -0.39962485331121167       0.191649643338423                1.162003
                    59.0      11.088000000000001     -0.3140319201250734      0.1467793101482719                1.472701
                    60.0                 11.1888     -0.4889369667437052     0.41246381773450613                1.588181
                    61.0                 11.2896     -0.0810329469918811    -0.03373915134492896                1.823666
                    62.0                 11.3904    0.004280103263692797     0.12559011848985874                2.146297
                    63.0      11.491200000000001    -0.36908088830856056   -0.015992381266230732                1.868235
                    64.0                  11.592   -0.017037764631649733    0.060950940970358664                2.284951
                    65.0                 11.6928     -0.2512423757263714     0.07223557397142756                2.511782
                    66.0      11.793600000000001    -0.32806732921577475     0.14173097303028592                2.321964
                    67.0      11.894400000000001     -0.3466449000272939    0.029361554647242716                2.798672
                    68.0                 11.9952     -0.3623720931100284     0.06656699326498414                3.226434
                    69.0                  12.096    -0.33173125102369133     0.12372213161876071                2.986171
                    70.0                 12.1968     -0.1805668077107538     0.11716988498951905                3.296562
                    71.0      12.297600000000001     -0.1957488034025076     0.05023654045321836                3.927159
                    72.0                 12.3984     -0.1084105918907623      0.1997600977240729                3.863667
                    73.0                 12.4992     -0.2848143467813723     0.19580343189363944                3.570224
                    74.0      12.600000000000001    -0.19979564591592663      0.2923173154967327                3.466873
                    75.0      12.700800000000001     -0.0881837841001515     0.20693482500823823                3.519361
                    76.0                 12.8016    -0.16347445241925346     0.10428086642375956                4.170071
                    77.0                 12.9024    -0.13736625896934224     0.12819359599990862                4.055908
