,Time (s),FI (a.u.)
0,122.9408,0.04576104859677595
1,124.1344,0.03947518936911176
2,125.328,0.06384145625770225
3,126.5216,0.09332784669885393
4,127.7152,0.08957918826906325
5,128.90879999999999,0.06198999447331563
6,130.1024,0.03348647769095397
7,131.296,0.04928112950554107
8,132.4896,0.06176141050018843
9,133.6832,0.04226382221262482
10,134.8768,0.11851699266127586
11,136.0704,0.06823013174501139
12,137.264,0.08130471429246461
13,138.4576,0.030492128304822425
14,139.6512,0.06722439065486692
15,140.8448,0.01700610622087635
16,142.0384,0.0005485860489390464
17,143.232,0.0
18,144.4256,0.07712176825282295
19,145.6192,0.027292055923970788
20,146.8128,0.05673273086125563
21,148.00639999999999,0.06262999862578507
22,149.2,0.04388671938188061
23,150.3936,0.0917049559825455
24,151.5872,0.05920135517685522
25,152.7808,0.04889254449450794
26,153.9744,0.06091567690089726
27,155.168,0.06235570560089267
28,156.3616,0.10548811916474207
29,157.5552,0.06989874441728823
30,158.7488,0.06297286813295136
31,159.9424,0.0864019704136713
32,161.136,0.07204736665707596
33,162.3296,0.10208233024211769
34,163.5232,0.04658392121766003
35,164.7168,0.06283572807260679
36,165.9104,0.049189698497807424
37,167.10399999999998,0.029326386177617788
38,168.2976,0.03771514568740979
39,169.4912,0.0423552532212042
40,170.6848,0.04486959949277222
41,171.8784,0.07193306821798788
42,173.072,0.04073236250489578
43,174.2656,0.037326567129324036
44,175.4592,0.047543946803091916
45,176.6528,0.1005965795853081
46,177.8464,0.07159021161587055
47,179.04,0.09239068209098339
48,180.2336,0.059292786185434584
49,181.4272,0.04009234544737736
50,182.6208,0.13220873774078776
51,183.8144,0.08541909675488132
52,185.008,0.055864136283557374
53,186.20159999999998,0.0837733386080642
54,187.3952,0.04598961966400841
55,188.5888,0.05643557040585452
56,189.7824,0.07540743362288617
57,190.976,0.037395143611597945
58,192.1696,0.044823883988905404
59,193.3632,0.1027223472996361
60,194.5568,0.057327025961959856
61,195.7504,0.07460742198040919
62,196.944,0.0920021035328976
63,198.1376,0.0811904287584255
64,199.3312,0.05675558538756109
65,200.5248,0.08219616984856994
66,201.7184,0.07607030520586432
67,202.912,0.05627557582089597
68,204.1056,0.05641271588039479
69,205.29919999999998,0.02768063448290228
70,206.4928,0.022674802916481836
71,207.6864,0.048961120977627594
72,208.88,0.05565841328883726
73,210.0736,0.05350979750199689
74,211.2672,0.05341836649426325
75,212.4608,0.05666415437898173
76,213.6544,0.07929324501807043
77,214.848,0.0774874793804
78,216.0416,0.046561066691354555
79,217.2352,0.05364693756234146
80,218.4288,0.03234359654131068
81,219.6224,0.09092778596047926
82,220.816,0.024046261587150692
83,222.0096,0.08564766782295953
84,223.2032,0.09060778388466742
85,224.39679999999998,0.1299686844932664
86,225.5904,0.02571487425942756
87,226.784,0.049143982993940606
88,227.9776,0.12452855886404765
89,229.1712,0.06759011468749296
90,230.3648,0.07911038300175742
91,231.5584,0.08139614530019824
92,232.752,0.04169238163822605
93,233.9456,0.04941826956588563
94,235.1392,0.08434477918246296
95,236.3328,0.07826464940246626
96,237.5264,0.048343964898516265
97,238.72,0.02521200371435533
98,239.9136,0.06697296506132898
99,241.1072,0.09799081521020969
100,242.3008,0.07204736665707596
101,243.49439999999998,0.053624083036036
102,244.688,0.03988662890560461
103,245.8816,0.06258428957401987
104,247.0752,0.015611786572646143
105,248.2688,0.04592104963468187
106,249.4624,0.025280580197474985
107,250.656,0.048549681440289004
108,251.8496,0.0744931364463701
109,253.0432,0.08866487818749814
110,254.2368,0.053532652028302354
111,255.4304,0.09275640612445515
112,256.624,0.10608242717049529
113,257.81759999999997,0.07453884549813529
114,259.0112,0.044686737476459217
115,260.2048,0.08980777224219043
116,261.3984,0.06473291181380762
117,262.592,0.0828590414315481
118,263.7856,0.07593316514636549
119,264.9792,0.008845917778316824
120,266.1728,0.0642071802903283
121,267.3664,0.06411574928174892
122,268.56,0.07602459615494488
123,269.7536,0.07981896363565502
124,270.9472,0.12665432657837564
125,272.1408,0.03348647769095397
126,273.3344,0.049509700573619274
127,274.528,0.03988662890560461
128,275.7216,0.05129259878078098
129,276.9152,0.021120482230345707
130,278.1088,0.06743010719663967
131,279.3024,0.03350933866936105
132,280.496,0.0744474144895559
133,281.6896,0.04466387649805212
134,282.8832,0.11655123243780112
135,284.0768,0.068321562752745
136,285.2704,0.047863948878903766
137,286.464,0.04226382221262482
138,287.6576,0.058995638635082476
139,288.8512,0.09620791700389372
140,290.0448,0.07042446303571857
141,291.2384,0.08061898818402671
142,292.432,0.07344167340025719
143,293.6256,0.10185375917403948
144,294.8192,0.05136117526305489
145,296.01279999999997,0.05076687370940329
146,297.2064,0.07264166175778021
147,298.4,0.0777160633535272
148,299.5936,0.08228760085630359
149,300.7872,0.06141854099386787
150,301.9808,0.07015017001082617
151,303.1744,0.0367094110502127
152,304.368,0.01643465919353021
153,305.5616,0.04020663098141646
154,306.7552,0.09675649014778377
155,307.9488,0.11060824271730323
156,309.1424,0.06973873692728068
157,310.336,0.07972753262792139
158,311.5296,0.04290383927014324
159,312.7232,0.07056161600026638
160,313.9168,0.07931609954353014
161,315.1104,0.056298430346355684
162,316.304,0.16290657290880764
163,317.4976,0.10951107061942515
164,318.6912,0.10075658707616139
165,319.8848,0.04996685561482468
166,321.0784,0.018880435435771697
167,322.272,0.09140780843219339
168,323.4656,0.10251663075701763
169,324.6592,0.06089282237543755
170,325.8528,0.09931655837616597
171,327.0464,0.060549952868271244
172,328.24,0.06663009555416267
173,329.4336,0.09808224621878905
174,330.6272,0.0037029396994501815
175,331.8208,0.10073373255070166
176,333.0144,0.06891585785344925
177,334.20799999999997,0.06557864541309878
178,335.4016,0.07127019663500973
179,336.5952,0.09799081521020969
180,337.7888,0.11357974403007667
181,338.9824,0.05917850065139549
182,340.176,0.08836773063714604
183,341.3696,0.06784155318607987
184,342.5632,0.062309996549973226
185,343.7568,0.08050470264998762
186,344.9504,0.06178426502649391
187,346.144,0.09559075447183502
188,347.3376,0.08429907013154352
189,348.5312,0.09474502087254386
190,349.7248,0.08057326622721254
191,350.9184,0.09604790951304043
192,352.112,0.11922558620106817
193,353.3056,0.03245788207534978
194,354.4992,0.12075704590879721
195,355.6928,0.046995360754152865
196,356.8864,0.08887060763431989
197,358.08,0.033669339707266974
198,359.2736,0.07389882844061686
199,360.4672,0.06909871986976225
200,361.6608,0.07232164677607364
201,362.8544,0.13467736205554162
202,364.048,0.07867608248601173
203,365.2416,0.09156780301799769
204,366.4352,0.05563555876337753
205,367.6288,0.062287142023667745
206,368.8224,0.09161352497481186
207,370.016,0.10196804470807858
208,371.2096,0.11963701928545939
209,372.40319999999997,0.06836727180451019
210,373.5968,0.09387643274779298
211,374.7904,0.05597842181759648
212,375.984,0.06642437901238994
213,377.1776,0.04537246358574283
214,378.3712,0.08411620811523048
215,379.5648,0.023817690519072485
216,380.7584,0.089167755184672
217,381.952,0.0758874431895513
218,383.1456,0.07739604837182062
219,384.3392,0.05689272544705993
220,385.5328,0.14121465978263845
221,386.7264,0.08343048200594685
222,387.92,0.06484719734784672
223,389.1136,0.05261834839883891
224,390.3072,0.12654002813928755
225,391.5008,0.10537383363070298
226,392.6944,0.11545406033992305
227,393.888,0.08749914251239513
228,395.0816,0.07911038300175742
229,396.2752,0.0828590414315481
230,397.4688,0.11735125698617284
231,398.6624,0.068138700736432
232,399.856,0.09732794362723154
233,401.0496,0.08388763704715227
234,402.2432,0.17732975314852262
235,403.4368,0.08807058308679393
236,404.6304,0.1470204965385885
237,405.824,0.09300784462304207
238,407.0176,0.09943084391020508
239,408.2112,0.20837048363296104
240,409.4048,0.3771057445975505
241,410.59839999999997,0.6309629773494477
242,411.792,0.6918100616365485
243,412.9856,0.9348785128545803
244,414.1792,1.0
245,415.3728,0.8587167540573579
246,416.5664,0.7922237888849645
247,417.76,0.7375482782906432
248,418.9536,0.8066927297949492
249,420.1472,0.7847950743169093
250,421.3408,0.7693204310310814
251,422.5344,0.6961758825983978
252,423.728,0.6996045518565799
253,424.9216,0.6743239619813753
254,426.1152,0.6901643292998293
255,427.3088,0.6479233841962884
256,428.5024,0.48967973140596005
257,429.696,0.5305949849628948
258,430.8896,0.5390980041983193
259,432.0832,0.5201947432728138
260,433.2768,0.5365379875884416
261,434.4704,0.6217970607217927
262,435.664,0.5797618192558215
263,436.8576,0.8495965206713701
264,438.0512,0.7621888382041261
265,439.2448,0.699353113357993
266,440.4384,0.9290269283325638
267,441.632,0.8036755194304106
268,442.8256,0.8693912500571842
269,444.0192,0.7962238858133421
270,445.2128,0.7555372549438358
271,446.4064,0.6841070411402432
272,447.6,0.7572972728154398
273,448.79359999999997,0.5769731799593609
274,449.9872,0.431232694952185
275,451.1808,0.33287618474507524
276,452.3744,0.20683901102018298
277,453.568,0.12123705547546236
278,454.7616,0.16009509199109073
279,455.9552,0.11337401458325495
280,457.1488,0.11849413813581612
281,458.3424,0.06951016585920247
282,459.536,0.10711102278609948
283,460.7296,0.08873345466977207
284,461.9232,0.10324807882226969
285,463.1168,0.0754760101051601
286,464.3104,0.12907722893716103
287,465.504,0.09604790951304043
