,Time (s),FI (a.u.)
0,174.2656,0.04938482320502535
1,175.4592,0.0576124618393865
2,176.6528,0.05373281379763376
3,177.8464,0.06318194062939426
4,179.04,0.053245483420904925
5,180.2336,0.04063187854218902
6,181.4272,0.05087845832959891
7,182.6208,0.05397964124157544
8,183.8144,0.040498970907281585
9,185.008,0.07804232627922741
10,186.20159999999998,0.043960908218438864
11,187.3952,0.038878759805159945
12,188.5888,0.035340878336714766
13,189.7824,0.004917596783984471
14,190.976,0.05949216370016849
15,192.1696,0.04439127511754818
16,193.3632,0.02948659645101897
17,194.5568,0.02996759517038848
18,195.7504,0.03775853524828099
19,196.944,0.05708083129975679
20,198.1376,0.042486260919738505
21,199.3312,0.03317637338024475
22,200.5248,0.03315738555437158
23,201.7184,0.044612790224462164
24,202.912,0.0523594301394538
25,204.1056,0.04573934643870046
26,205.29919999999998,0.034290266279764385
27,206.4928,0.058739018053624796
28,207.6864,0.07599174113179165
29,208.88,0.06207437224102916
30,210.0736,0.04314447458312112
31,211.2672,0.03201184866046492
32,212.4608,0.0677641024974305
33,213.6544,0.06659957777765067
34,214.848,0.02758790676436381
35,216.0416,0.05736563439544482
36,217.2352,0.05825168767689595
37,218.4288,0.07554238640680916
38,219.6224,0.033783955223367176
39,220.816,0.07197285379777214
40,222.0096,0.06071997640872236
41,223.2032,0.019923542664019404
42,224.39679999999998,0.017221082656765155
43,225.5904,0.0
44,226.784,0.019429887776136044
45,227.9776,0.06311232098326089
46,229.1712,0.03270169917202976
47,230.3648,0.029638484765594764
48,231.5584,0.07968784971837675
49,232.752,0.046846914827065565
50,233.9456,0.06275789824143947
51,235.1392,0.06269461025266543
52,236.3328,0.0322080442841464
53,237.5264,0.07011847142022268
54,238.72,0.034226978290990334
55,239.9136,0.06528948210824476
56,241.1072,0.07782081117231343
57,242.3008,0.04525201606197161
58,243.49439999999998,0.024265208745473284
59,244.688,0.05978329130701104
60,245.8816,0.06302371351125434
61,247.0752,0.030163790794069962
62,248.2688,0.05924532911002199
63,249.4624,0.03999265270467957
64,250.656,0.07613098042405841
65,251.8496,0.07778283552056708
66,253.0432,0.11109211296273393
67,254.2368,0.14466721996712525
68,255.4304,0.0543973519721709
69,256.624,0.06248575846047011
70,257.81759999999997,0.04294827895943964
71,259.0112,0.05977696679585652
72,260.2048,0.057498542030352255
73,261.3984,0.1139021682678679
74,262.592,0.11806662655151351
75,263.7856,0.1797739163092221
76,264.9792,0.10940862101804304
77,266.1728,0.14868610730114476
78,267.3664,0.04357484148223043
79,268.56,0.09041542107895134
80,269.7536,0.14623679924898672
81,270.9472,0.09976329141639625
82,272.1408,0.13753448640641058
83,273.3344,0.044682409870595546
84,274.528,0.1394901252780415
85,275.7216,0.09137743281009998
86,276.9152,0.10775042711797024
87,278.1088,0.17838155197137373
88,279.3024,0.1505151701954617
