,Time (s),FI (a.u.)
0,-26.2592,0.06672182389779173
1,-25.0656,0.041408794226999134
2,-23.872,0.03756412104417444
3,-22.6784,0.011710517414806759
4,-21.4848,0.04720613329506853
5,-20.2912,0.03259418404171093
6,-19.0976,0.04207071338816284
7,-17.904,0.04960008900159321
8,-16.7104,0.03066357922196387
9,-15.5168,0.07644658071526225
10,-14.3232,0.011004466780296096
11,-13.1296,0.02154007052159143
12,-11.936,0.029361795736831557
13,-10.7424,0.01660874972620253
14,-9.5488,0.039108607391293106
15,-8.3552,0.031033148781317806
16,-7.1616,0.058624304222318825
17,-5.968,0.037889568472533136
18,-4.7744,0.020607862824115575
19,-3.5808,0.12148491225231389
20,-2.3872,0.07391471532181206
21,-1.1936,0.05728391075841443
22,0.0,0.03332229885597252
23,1.1936,0.03857907330802264
24,2.3872,0.051133538587660544
25,3.5808,0.01878206363623848
26,4.7744,0.034094542029531855
27,5.968,0.11434166133981445
28,7.1616,0.03401732207198768
29,8.3552,0.03145788346102081
30,9.5488,0.03465718016765376
31,10.7424,0.02992994602717662
32,11.936,0.0076617575772743975
33,13.1296,0.05149208384256819
34,14.3232,0.05174030508508021
35,15.5168,0.04805560265447455
36,16.7104,0.04560096967537764
37,17.904,0.04806111480669769
38,19.0976,0.03293618038334411
39,20.2912,0.04754812340839918
40,21.4848,0.06754371381117447
41,22.6784,0.05549120316878375
42,23.872,0.12622317069723732
43,25.0656,0.0
44,26.2592,0.01861658073179629
45,27.4528,0.030713219733484762
46,28.6464,0.02029897053733386
47,29.84,0.037111806918448155
48,31.0336,0.00675161405934537
49,32.227199999999996,0.03109934443441568
50,33.4208,0.03540184389518982
51,34.6144,0.022527443339416354
52,35.808,0.05241326100729523
53,37.001599999999996,0.028760547619937557
54,38.1952,0.028341331320760207
55,39.3888,0.03402835260473649
56,40.5824,0.020541673399320212
57,41.775999999999996,0.04045451923572315
58,42.9696,0.04379723155299815
59,44.1632,0.019692204039914195
60,45.3568,0.047912180815529976
61,46.550399999999996,0.05844779078512782
62,47.744,0.250653646261449
63,48.9376,0.46001432823221516
64,50.1312,0.6927463858359623
65,51.324799999999996,1.0
66,52.5184,0.9376192294860114
67,53.712,0.8955430101741321
68,54.9056,0.6889182989368394
69,56.099199999999996,0.6239174561382458
70,57.2928,0.15762589526621157
71,58.4864,0.034050413670234106
72,59.68,0.025820508916867952
73,60.873599999999996,0.0425395764271636
74,62.0672,0.015251807349023674
75,63.2608,0.05804511717092243
76,64.45439999999999,0.00453417179001168
77,65.648,0.0375586088919513
78,66.8416,0.03670362115201961
79,68.0352,0.10243807846028893
80,69.2288,0.045639579654149734
